csi,lambda,gamma,k,h,target
5.59251776001553e+18,37.723442933313,0.214939934423661,3.73011975312068,4.810904,0.00140356144184406
2.38757694784184e+18,38.174862364188,0.345715926981906,2.85241259805853,2.171906,0
3.84588158006464e+17,37.1530470997623,0.309213103978006,4.25544251087959,4.480238,0
2.78063467990507e+17,38.5142339645253,0.601698985609983,2.54455222953637,1.932214,0.00183949139494377
8.29342287170529e+17,42.0725622026743,0.316837701427802,2.97493382013218,4.605665,0.00822723180639084
8.64389984323889e+17,45.2495172625132,0.385614966987519,3.60836511541447,4.922246,0
5.87711881487991e+17,47.499630924525,0.380303629370594,2.76073270243173,1.922221,0.00670746796901278
1.98476952825933e+17,48.4777499158771,0.403446454723484,2.15918034068703,2.526608,0.00143630937646733
3.12822292368258e+18,49.5559756665428,0.741027831686565,5.60513568729495,8.13109,0.00148950931563863
4.52501236362133e+18,58.3941964161371,0.843669771241807,2.41263423110697,3.516185,0.00336139344319086
1.77967138506206e+18,66.8795788985411,0.720164799548457,2.3389640854987,1.732115,0.00908563282394681
9.13361993130848e+17,72.1273327592703,0.473258320583202,2.13699325757751,1.554935,0.073543483285101
1.40349233562885e+16,68.5285162151843,0.696825795782685,4.28355212337314,3.848393,0
577015814443.339,63.7199476142647,0.553025310084344,1.80397970771271,2.459606,0.00815287236064255
600919510061.301,59.6556746945407,1,2.17749010911203,2.785106,0
311118240777.232,55.9539468019197,1,2.13491309408156,1.993671,0
82939288255.604,53.5335063966865,1,2.59045746773297,4.339427,0.00436341091970238
538644379779.78,51.4580858768629,1,2.12682619130306,2.837162,0.00115247517149519
505224637524.297,49.0128980654805,1,2.32193875558815,3.941864,0.024303872249787
5.0251038324954e+16,23.8427787806987,0.586720135409325,5.21000596366071,7.60726,0.00254774564365601
7.05356347570266e+16,23.4789100552742,0.490114558923185,2.23505039938651,3.746504,0.00457617771180052
1.0724414691203e+17,29.4941739573397,0.436804296977772,2.78540244953357,4.813253,0.00587737181032144
4.03465563991753e+17,33.0752557783417,0.302133935005469,2.03586565063315,2.739038,0.00373701660011738
6.88572035373423e+17,35.2006797276587,0.237055656052728,2.74573544580679,3.200837,0
5.19058205146463e+17,34.2171132957489,0.398889889735752,2.67503178144658,4.061846,0.00266398469919404
1.41472296410991e+18,37.854309254296,0.1659098951732,5.71180849387367,9.16683,0.00232579107654318
1.10607463982071e+18,37.9555595680241,0.2641223672766,2.34425933907624,3.068234,0.00143960048886338
4.02326017095205e+17,34.9707015561367,0.307635779395108,3.4440203133736,2.318159,0.00299378432118258
3.23366341167371e+17,37.1699336508924,0.718066000114884,2.41130872249239,1.821169,0.00521231060300631
